circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,totservices_outlier_flag,billdservices_outlier_flag,units_outlier_flag,load_outlier_flag,catcode_circle_mean,catcode_circle_sum,catcode_circle_std,catcode_circle_count,catcode_circle_rank,totservices_circle_mean,totservices_circle_sum,totservices_circle_std,totservices_circle_count,totservices_circle_rank,billdservices_circle_mean,billdservices_circle_sum,billdservices_circle_std,billdservices_circle_count,billdservices_circle_rank,circle_encoded,division_encoded,catcode_std,totservices_std,billdservices_std,units_std,load_std,catcode_circle_mean_std,catcode_circle_sum_std,catcode_circle_std_std,catcode_circle_count_std,catcode_circle_rank_std,totservices_circle_mean_std,totservices_circle_sum_std,totservices_circle_std_std,totservices_circle_count_std,totservices_circle_rank_std,billdservices_circle_mean_std,billdservices_circle_sum_std,billdservices_circle_std_std,billdservices_circle_count_std,billdservices_circle_rank_std,totservices_log,billdservices_log,load_log,catcode_totservices_ratio,catcode_billdservices_ratio,catcode_units_ratio,catcode_load_ratio,catcode_catcode_circle_mean_ratio
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,NAWABPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,159.0,10.5,False,True,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,11.5,2.5126050420168067,299.0,4.704605652197242,119,11.5,6.0,18.0,0.0,-0.010216887089492924,0.051236935320693795,-0.12765002331953135,-0.06827501983070289,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,-0.8696481736084274,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,-0.8994205276009527,1.791759469228055,1.791759469228055,2.4423470353692043,0.8,0.8,0.025157232704402517,0.38095238095238093,1.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,POMAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,45.0,4.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,33.0,2.5126050420168067,299.0,4.704605652197242,119,30.5,6.0,18.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.1593206300505305,-0.16444777962423573,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,-0.47157904733034955,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,-0.5355952723473116,1.0986122886681098,1.0986122886681098,1.7047480922384253,2.0,2.0,0.08888888888888889,0.8888888888888888,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-HANSAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17154437299933717,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,4.0,2.6666666666666665,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,,2.6666666666666665,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BADEPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,193.0,5.03,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.11820440376818073,-0.155952519175807,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.7967470107390942,4.0,4.0,0.02072538860103627,0.7952286282306162,1.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,SIDDOTTAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,344.0,1.01,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.07625474046659415,-0.220388268237474,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.6981347220709844,4.0,4.0,0.011627906976744186,3.9603960396039604,1.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,TEEGALAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,0.24,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1609875040890041,-0.23273043907764404,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.2151113796169455,4.0,4.0,0.10256410256410256,16.666666666666668,1.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,ZANGAMAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,25.0,0.75,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1648768768454426,-0.22455575449519374,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.16,5.333333333333333,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BURUGUPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,117.0,3.0,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1393181415888468,-0.18849096957261893,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.0,4.0,0.03418803418803419,1.3333333333333333,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KISTAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODGAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,33.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16265437812747777,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.12121212121212122,2.6666666666666665,1.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,KUCHERKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,123.0,2.01,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.13765126755037319,-0.20435947493855186,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.1019400787607843,4.0,4.0,0.032520325203252036,1.9900497512437814,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NASURULLABAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,251.0,15.75,False,False,False,True,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.10209128806293556,0.015876144988638353,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,2.8183982582710754,4.0,4.0,0.01593625498007968,0.25396825396825395,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NEKKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,EARLAPALLY-J,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,GOLLAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,314.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.08458911065896235,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.012738853503184714,2.6666666666666665,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,BOINAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,76.0,1.5,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15070844751841667,-0.21253415952100216,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.05263157894736842,2.6666666666666665,1.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,RANIPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,97.0,3.75,False,False,False,False,4.0,476,0.0,119,60.0,3.0672268907563027,365,7.123286106605496,119,81.5,2.5126050420168067,299.0,4.704605652197242,119,79.5,6.0,18.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.14487438838375893,-0.17646937459842735,0.0,0.03950560505716051,0.0,0.03950560505716051,0.03950560505716051,-0.609913490117921,-0.4935342068742829,-0.5256572543234268,0.03950560505716051,0.4263908421806632,-0.563339949001685,-0.48855698365724193,-0.5996393418567577,0.03950560505716051,0.40269091225418396,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.041237113402061855,1.0666666666666667,1.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,NARSINGI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,3.75,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,8.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,44.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1609875040890041,-0.17646937459842735,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-0.9344501243978819,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.10256410256410256,1.0666666666666667,1.0
MEDAK,TOOPRAN,RAMAYAMPET,NIZAMPET,CHELMADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,8.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,44.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.17646937459842735,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-0.9344501243978819,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,,1.0666666666666667,1.0
MEDAK,TOOPRAN,TOOPRAN,SHIVAMPET,SIVAMPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,2.0,47.0,5.05,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,1.5,1.2,12.0,0.4216370213557839,10,1.5,7.0,44.0,0.0,-0.11998672712346517,-0.12868560807913204,-0.15876500537103927,-0.15563194330982857,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-1.0547966044354402,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-1.0909075040502376,1.3862943611198906,1.0986122886681098,1.80005827204275,1.3333333333333333,2.0,0.0851063829787234,0.7920792079207921,1.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,0.0,7.5,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,4.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,44.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.17182218533908278,-0.11636139972746931,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-1.0085094967286872,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,1.0986122886681098,0.6931471805599453,2.1400661634962708,2.0,4.0,,0.5333333333333333,1.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,KHAZIPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,8.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,25.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.21253415952100216,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-0.9344501243978819,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,,2.6666666666666665,1.0
MEDAK,TOOPRAN,TOOPRAN,YELDURTHY,YELDHURTHY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,2.0,102.0,5.76,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,1.5,1.2,12.0,0.4216370213557839,10,1.5,7.0,44.0,0.0,-0.11998672712346517,-0.12868560807913204,-0.14348532668503092,-0.14425150006759382,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-1.0547966044354402,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-1.0909075040502376,1.3862943611198906,1.0986122886681098,1.9110228900548727,1.3333333333333333,2.0,0.0392156862745098,0.6944444444444444,1.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-4 BANK BAZAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,8.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,25.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-0.9344501243978819,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
MEDAK,MEDAK,MEDAK,MEDAK RURAL2,MACHARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,7.0,1.5,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,8.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,25.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16987749896086352,-0.21253415952100216,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-0.9344501243978819,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.5714285714285714,2.6666666666666665,1.0
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,RAMAYAMPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,0.0,7.5,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,4.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,44.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.17182218533908278,-0.11636139972746931,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-1.0085094967286872,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,1.0986122886681098,0.6931471805599453,2.1400661634962708,2.0,4.0,,0.5333333333333333,1.0
MEDAK,MEDAK,PAPANNAPET,PEDDA SHANKERAMPET,SHANKARAMPET TOWN-3,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,0.0,7.5,False,False,False,False,4.0,40,0.0,10,5.5,1.7,17,0.8232726023485646,10,4.0,1.2,12.0,0.4216370213557839,10,6.5,7.0,25.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.17182218533908278,-0.11636139972746931,0.0,-1.368018021564916,0.0,-1.368018021564916,-1.368018021564916,-1.0034575957999834,-0.9149291785314638,-1.0533600209900986,-1.368018021564916,-1.0085094967286872,-1.0161307350095807,-0.9049499985330526,-0.9682340617397075,-1.368018021564916,-0.9951640158255951,1.0986122886681098,0.6931471805599453,2.1400661634962708,2.0,4.0,,0.5333333333333333,1.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,45.0,3.75,False,False,False,False,4.0,160,0.0,40,20.5,5.175,207,9.043732778233919,40,31.0,1.525,61.0,1.7095133510551759,40,23.5,8.0,19.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1593206300505305,-0.17646937459842735,0.0,-0.9806261977239776,0.0,-0.9806261977239776,-0.9806261977239776,-0.003209738994974995,-0.6848572112473708,-0.3647964845537515,-0.9806261977239776,-0.5086087334957521,-0.904020084248663,-0.833858508188402,-0.8573986912513261,-0.9806261977239776,-0.6696361558618109,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.08888888888888889,1.0666666666666667,1.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,1.0,0.0,8.25,False,False,False,False,4.0,160,0.0,40,20.5,5.175,207,9.043732778233919,40,12.0,1.525,61.0,1.7095133510551759,40,23.5,8.0,19.0,0.0,-0.11998672712346517,-0.1886597892124073,-0.17182218533908278,-0.1043398047532777,0.0,-0.9806261977239776,0.0,-0.9806261977239776,-0.9806261977239776,-0.003209738994974995,-0.6848572112473708,-0.3647964845537515,-0.9806261977239776,-0.8603907520670767,-0.904020084248663,-0.833858508188402,-0.8573986912513261,-0.9806261977239776,-0.6696361558618109,1.3862943611198906,0.6931471805599453,2.224623551524334,1.3333333333333333,4.0,,0.48484848484848486,1.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,DUNDIGAL HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,15,1.0,0.0,43.5,True,False,False,True,4.0,160,0.0,40,20.5,5.175,207,9.043732778233919,40,4.0,1.525,61.0,1.7095133510551759,40,23.5,8.0,19.0,0.0,0.5386323130803683,-0.1886597892124073,-0.17182218533908278,0.4606751590337278,0.0,-0.9806261977239776,0.0,-0.9806261977239776,-0.9806261977239776,-0.003209738994974995,-0.6848572112473708,-0.3647964845537515,-0.9806261977239776,-1.0085094967286872,-0.904020084248663,-0.833858508188402,-0.8573986912513261,-0.9806261977239776,-0.6696361558618109,2.772588722239781,0.6931471805599453,3.7954891891721947,0.26666666666666666,4.0,,0.09195402298850575,1.0
